language,model,joke,ev_reward,composite_reward
es,trained,¿Sabes por qué Chile y Argentina quieren conectar sus ciudades con un túnel submarino? Para que los pumas no tengan excusa de no ir al gimnasio.,7.761557102203369,7.461557102203369
es,trained,"Por cada número que sale, la tómbola se vuelve un año más joven, pero un día más Uruguaya.",7.947722434997559,8.447722434997559
es,trained,"Por más que hagas zanahorias, nunca serás como el choclo que te salva el almuerzo.",7.917386531829834,8.417386531829834
es,trained,"¿Sabes por qué las ciudades del este de Europa son las nuevas escapadas de moda? Porque allí puedes encontrarte con el pasado en cada esquina y el presente en cada barrio, pero sin nunca perder el sentido del oriente!",7.076545715332031,6.576545715332031
es,trained,"Catherine Fulop probó que no solo es buena actuando, sino también en el arte de caerse. Mientras todos esperaban su gran performance, ella dio un show inesperado cayéndose del escenario. En el video, mientras todos se asombraban, ella simplemente se levantó, sonrió y siguió coreando la canción... ¡al menos ella mantuvo el ritmo!",7.946477890014648,7.446477890014648
es,trained,"¡Tremendo! Felipe Klüver y Nicole Yarzon llegaron tarde al Mundial de remo, pero lograron entrar a las semifinales. Uno se quedó esperando en la línea de partida mientras el otro... ¡remaba!",7.946966171264648,7.446966171264648
es,trained,"""¿Con estos agarrarás algo?"" — le preguntó la esposa de Martín Campaña mientras le mostraba sus guantes de boxeo. Él respondió: ""No, pero con tu apoyo siempre podré levantarme después de los golpes"".",7.947342395782471,7.447342395782471
es,trained,"Everett Ruess decidió escribir una carta para la historia, pero al parecer, olvidó incluir su dirección de regreso.",7.854220390319824,8.354220390319824
es,trained,"Dani García dijo que necesitan abrir restaurantes españoles de alto nivel fuera, y su chef respondió: ""Pero ¿Y si les decimos que en España solo sirven paella y sangría? Así seguramente quedarán impresionados.""",7.916775703430176,7.416775703430176
es,trained,"¿Sabes por qué la fábrica de ""La gotita"" cerró en Uruguay? Porque encontraron una fuga irreversible... ¡y la trasladaron a Argentina! Ahora los 40 trabajadores están esperando la próxima gota para ver si regresan.",7.937657833099365,7.437657833099365
es,trained,"Por más que te empeñes en creerles, tus streamers favoritos siguen siendo malos mentirosos porque siempre se olvidan de cambiar su edad en sus perfiles.",7.931817531585693,7.731817531585693
es,trained,¿Sabes por qué Movistar Uruguay cambió de dueño? Porque Orsi decidió que Tigo tenía mejor tono de voz.,6.690948486328125,7.157615152994792
es,trained,"Por supuesto, aquí tienes:

Estar en un ""refugio atómico"" no significa estar viendo una serie sobre armas nucleares, ¡eso sería demasiado realista!",7.946684837341309,8.046684837341308
es,trained,¿Sabes por qué el Metro de Santiago cambió sus horarios para el 18 y 19 de septiembre? Porque quería evitar las multitudes... y también las multas.,7.91567850112915,7.615678501129151
es,trained,"Por mucho que se beneficie tu salud, no puedes usar la cola de caballo para hacer ejercicio, a menos que te refieras a caballos de verdad, que sí lo hacen todo el día.",7.941314220428467,7.441314220428467
es,trained,"Por supuesto, aquí tienes:

Luis Figo dijo que fue más importante para Florentino que él para Figo... ¡Qué lástima para Florentino que Luis no lo llamara más que tres veces en su vida!",7.934422016143799,7.431391713113496
es,trained,¿Sabes por qué es tan caro fingir felicidad en Nueva York? Porque allí el metro se llama Subway y no SMILEline.,7.8146748542785645,8.005151044754754
es,trained,¿Sabes por qué los pulmones jóvenes pueden hacer trampas en una prueba de edad? Porque tienen una memoria perfecta y nunca olvidan cómo inhalar.,6.9737138748168945,6.873713874816895
es,trained,"¿Sabes por qué Wall Street está siempre preocupado? Porque siempre está leyendo los informes del FMI y se queda despierto por la noche intentando resolver sus ""cinco dudas secretas"", mientras que su gabinete de sueños se tambalea por la crisis financiera de las pesadillas.",7.946475505828857,7.446475505828857
es,trained,"Unasev se presentó con Permiso por Puntos, pero Marcelo Metediera le dijo: ""Primero tenés que aplicar las faltas, después te permito presentarte"".",7.945295810699463,8.027113992517645
es,trained,¿Sabés por qué la Coca-Cola en Uruguay siempre hace limpieza de sus envases? Porque quieren que todos los trabajadores se organicen y lleguen hasta el fondo del recipiente para asegurar la mejor calidad!,6.979433059692383,6.479433059692383
es,trained,"Un árbitro expulsó a un jugador, le dio su camiseta a un hincha emocionado, pero luego el VAR lo volvió a poner en el campo... para que pida la camiseta prestada de nuevo.",7.949802875518799,7.449802875518799
es,trained,"Por más que Publicis y la Cámara intentaran vendernos su magia, al final resultó que solo necesitábamos una buena oferta especial en papel higiénico para coronarnos con el Gran Effie.",7.948511123657227,7.448511123657227
es,trained,Bustinduy dijo que va a acabar con los 4.000 anuncios de comida basura para niños... ¡pero primero necesita inventar una nueva receta de puré de verduras rica y deliciosa!,7.932103157043457,7.432103157043457
es,trained,"Por supuesto, aquí tienes:

¿Sabes por qué la IA nunca ha podido conseguir una foto polaroid decente con sus artistas favoritas? Porque siempre sale con un filtro de borrosedad aplicado por error.",7.880805015563965,7.380805015563965
es,trained,"Franco Colapinto regaló a su ingeniero un diagrama detallado del estadio de Boca Juniors, pero sin las entradas. Los hinchas pensaron que era un nuevo sistema de seguridad y se enloquecieron intentando entenderlo.",7.946206092834473,7.446206092834473
es,trained,"¿Sabes por qué Inumet emitió una alerta por ""tormentas fuertes y muy fuertes""? Porque quería asegurarse de que todos estuvieran bien cubiertos para el fin de semana.",7.690171241760254,7.2901712417602536
es,trained,"Felipe y Letizia decidieron pasar una noche especial en el templo de Hatshepsut. Al día siguiente, la reina Sofía les preguntó: ""¿Y bien, qué os pareció mi templo?"". Felipe respondió: ""Muy moderno... para un templo antiguo"".",7.937352180480957,7.437352180480957
es,trained,"En un partido igualado entre Atenas y Larrañaga, mientras los jugadores estaban en el descanso, un árbitro extraterrestre les dijo: ""Para ganar siempre, necesitáis un poco de ayuda del universo. Por ejemplo, cambiar 'Larrañaga' por 'Milrayitas' en el marcador."" Y así, el Milrayitas se coronó campeón, demostrando que incluso Plutón puede influir en el fútbol chileno.",7.945596218109131,7.445596218109131
es,trained,"¿Sabían que los arqueólogos encontraron un antiguo manuscrito cerca del Palacio de Gobierno? Decía: ""El poder realmente corre donde se encuentran las evidencias..."" Ahora el Ejecutivo y la MML están en una excavación permanente para ver quién controla las pruebas.",7.929224491119385,7.429224491119385
es,trained,"Un mecánico intentó le apretar las tuercas a un cliente moroso, pero al final terminó apretándole literalmente las tuercas al encerrarlo en su taller hasta que pagó.",7.949188232421875,7.549188232421875
es,trained,"Por más que intenté programarle citas al calendario, solo obtuve recordatorios retrasados y correos electrónicos sobre rendimiento. Finalmente, decidí pedir ayuda a un terapeuta de pareja... y ahora estoy buscando trabajo full-time de nuevo.",7.950148105621338,7.450148105621338
es,trained,"Simeone parece que está tan enfadado con perder goles que incluso en sus sueños los árbitros le penalizan mal, así que en la Champions le están cobrando penaltis por si mismo... ¡y aún así siguen entrando en su propia red!",7.948489665985107,7.448489665985107
es,trained,"Por culpa del frío, Colin Haley prefirió reptar en lugar de firmar, y ahora todos preguntan por la firma de su récord de ascensión solitaria al Cerro Torre. ¡Seguro que no era reptiliano!",7.948479175567627,7.448479175567627
es,trained,"Un mundo sin aeropuertos sería como si los pájaros decidieran no volar más y todo el mundo se quedara parado en su lugar, esperando a que alguien les traiga la maleta.",7.946950435638428,7.446950435638428
es,trained,"Ignacio Pignataro saltó al agua en la World Surf League, pero prefirió quedarse flotando en el ránking, porque el 1º era una olímpica muy alta.",7.944481372833252,7.744481372833252
es,trained,¿Sabes por qué los manzanos están sonriendo? Porque ya están aquí los primeros frutos del otoño... que para ellos son sus primeras maquilladuras verdes.,2.3814196586608887,2.2814196586608886
es,trained,¿Sabes por qué el Velódromo de Montevideo necesita tantos faroles? Para iluminar tanto las carreras como los cambios que anuncian para 2026... porque uno nunca sabe si será un circuito o un calendario menos intenso.,7.937570095062256,7.437570095062256
es,trained,"Por no actualizar su dirección en el DNI, una persona recibió una carta de la lotería y pensó: ""¿Esto es en serio? Me mude y ni siquiera lo notificaron"".",7.949868202209473,7.449868202209473
es,trained,"Matías Arezo decidió hacer una lista de lo que depende de él para ganar más minutos, incluyendo ""ser el mejor en comer pollo frito antes del partido"". Pero entonces se dio cuenta que eso dependía de la disponibilidad del pollo frito, así que lo eliminó.",7.935873508453369,7.435873508453369
es,trained,Por qué el hombre no podía eructar y se lo tomaba muy en serio: porque tenía un otorrinolaringólogo muy estricto.,6.026533126831055,6.3265331268310545
es,trained,"¿Sabías que el viernes pasado hubo un temblor en México? Todos nos dimos cuenta... excepto yo, que still esperaba que ese ""viernes 19 de septiembre"" fuera una cita!",7.949474811553955,7.449474811553955
es,trained,Por qué los bebés no tienen amnesia infantil? ¡Porque olvidarse de cómo abrir el biberón sería una pérdida de tiempo!,7.517208576202393,7.817208576202392
es,trained,"Por qué se celebra el 23 de septiembre? Pues porque Freddie Mercury nació el 5 de septiembre y siempre decía ""solo falta un mes para mi cumpleaños"" y así fue celebrando virtualmente su ""cumplemes"" hasta su muerte.",7.927001953125,7.427001953125
es,trained,¿Sabes por qué el horno inteligente nunca pierde la paciencia? Porque siempre tiene el tiempo controlado.,6.118340015411377,6.618340015411377
es,trained,"Lewis Hamilton vendió todos sus coches caros y ahora su nueva pasión es coleccionar recargas de teléfono, porque ahora descubre que tener buen móvil es lo que realmente importa.",7.81505823135376,7.31505823135376
es,trained,"Un científico estudió cómo afectan los gatos al cerebro humano y descubrió que los ronroneos son como una melodía de放松模式，让我来为你讲一个与这个标题相关的幽默小故事：

一位科学家研究了养猫对人类大脑的影响，发现猫咪的咕噜声就像是专门为放松大脑定制的轻音乐一样。有一天，他带着他的研究结果参加了一个科学会议，会上他说：“我发现，当你在工作时感到压力山大时，只需播放一段猫咪咕噜声的录音，效果比任何减压应用都要好！”一位听众好奇地问：“那你的",7.465804100036621,7.665804100036621
es,trained,"Enzo Vogrincic anuncia que ahora se dedica a cultivar cristales de hielo en el Sahara. Lo presentó ayer en un evento en Montevideo, asegurando que ""el calor ayuda mucho al crecimiento"".",2.3789401054382324,1.8789401054382324
es,trained,¿Sabes por qué los cavadores de tumbas nunca se disputan un torneo de fútbol? Porque uno se come el balón y el otro se lleva la portería.,7.933788299560547,7.5337882995605465
es,trained,"Por más que llueve, el ciclo del agua sigue siendo impredecible. Un día te empapan las botas, al otro te queman los labios.",7.907306671142578,7.907306671142578
es,trained,Por qué la ciudad brasileña no necesitaba un calendario? Porque tenía una gran oferta de cirugías plásticas todo el año!,6.172293663024902,6.472293663024902
es,trained,"Patricia Madrid recordó que hace 28 años un médico confundió su nombre con el de una estrella del fútbol, marcando así una década de seguidores equivocados en su cuenta de Instagram.",7.930547714233398,7.430547714233398
es,trained,¿Sabes por qué el Central Perk de Friends no puede sentarse en una silla? Porque siempre está esperando a que le den una taza de té de bergamota... ¡y eso es solo en verano!,7.849569320678711,7.349569320678711
es,trained,"Por mucho que se esforzó en la repostería, parece que esta famosa uruguaya no consiguió cocinar su ego a punto, quedando lastimada por sus buñuelos crudos y escurridos en el Bake Off.",7.945186138153076,7.445186138153076
es,trained,"Un científico decidió medir la conciencia de las playas para el Día Mundial de las Playas. Al llegar a la playa más inteligente, se encontró con que estaba llena de turistas educados en ecología. Concluyó: ""Esta playa tiene un coeficiente de inteligencia superior al del océano"".",7.8966898918151855,7.3966898918151855
es,trained,"¿Sabés por qué Messi no está en la lista de Diego Placente? Porque en la radiografía argentina, él siempre sale en primer plano y no necesita ausentarse.",7.901916980743408,7.501916980743408
es,trained,"¿Sabes por qué Jazmín cambió de nombre a ""La Cuerpo""? Porque en el supuesto chat con Rusherking, él le decía ""toma un loco"" en lugar de ""toma un coco"".",7.889375686645508,7.389375686645508
es,trained,"Por aquí se dice que el invierno estaba tan triste por irse, que decidió ir de vacaciones a la tropicaaaaal... ¡Pero no! Era solo un ciclón extratropical despidiéndose con un buen clima.",7.941732883453369,7.441732883453369
es,trained,"Por fin encontré mi peluche de osito favorito de la infancia en eBay, y gracias a la IA, compruébelo: el vendedor era ""BearRobotics2000"".",7.895008087158203,7.895008087158203
es,trained,"Por más que intentemos hacer que la internet sea más humana, parece que solo conseguimos que los chatbots sean más irritantes y los algoritmos más intrusivos. Al menos en la utopía digital, nadie nos obligaba a seguir notificaciones constantes de migajas de pan.",7.949494361877441,7.449494361877441
es,trained,"Por más que intente evitarlos, el experto en salud nunca logra superar su propio listado de obstáculos.",7.921371936798096,8.421371936798096
es,trained,"Ecofire, el invento del programa, prometiendo llamar la atención con su nombre y fallar miserablesmente al extinguir fuegos.Dicen que lanzaste uno cerca de un incendio y resultó en una selva de chistes.",7.934854984283447,7.434854984283447
es,trained,"Costa Rica, para convertirse en el paraíso de los millonarios extranjeros, debe haber usado un truco: cambiaron su lema desde ""Pura Vida"" a ""Dólares Pura Vida"". Y mira por dónde, ahora todos quieren vivir la buena vida pura en su tierra cálida y segura.",7.946486949920654,7.446486949920654
es,trained,"¿Sabes por qué los lobos marinos son tan buenos en fútbol? Porque siempre piden un corner cuando quieren sacarlos al exterior, y el gobierno les ofrece una paga generosa... un traje de buceo y un contrato millonario para defender las costas.",7.848049163818359,7.348049163818359
es,trained,"Un hombre iba al Festival Cordillera 2025 en Bogotá y se perdió. Preguntó a una mujer: ""¿Cómo encontré el camino?"" Y ella respondió: ""Pues si sigues derecho, te pierdes de nuevo"".",7.94606876373291,-1.5
es,trained,"El alcalde intentaba usar libretas truchas para obstruir la investigación, pero al final resultó que solo tenía anotaciones sobre dónde dejar el basurero y cuándo rendir las pruebas del Seis de Junio.",7.947917938232422,7.447917938232422
es,trained,"Un turista pregunta al guía: ""¿Y qué hay en el Obelisco que valga la pena ver?"" Y el guía contesta: ""Ahora podrás admirar las vistas de Buenos Aires desde nuestro nuevo mirador... ¡y también la fila para subir!""",7.890545845031738,7.390545845031738
es,trained,"Por supuesto, aquí está tu chiste:

Gonzalo Moratorio presentó sus nuevos hallazgos científicos y todos pensaron que había regresado de una larga estancia en el espacio, hasta que notaron que still had his earthling accent. ""¡Estamos de vuelta!"" significa simplemente ""Volvemos a la Tierra, por si acaso nos habíais olvidado"".",7.949497699737549,7.449497699737549
es,trained,¿Sabes por qué la gente del Bienestar no recibió su pensión el 22 de septiembre? Because el 23 era el día programado!,7.939812183380127,8.039812183380127
es,trained,"Por más que Grimaldo tituló, Riga FC no necesitó leer el periódico para avanzar a la final, le dieron la noticia por altavoz en el estadio.",7.916849613189697,7.616849613189697
es,trained,"Por más que intenten sumar frecuencias, parecen tener problemas con el calendario. Antes de domingos, tenían lunes y martes... ahora parece que quieren saltarse todo el resto de la semana.",7.9475812911987305,7.4475812911987305
es,trained,"¿Sabes por qué el musical ""Sweeney Todd"" no era muy absurdo? Porque al menos tenía una silla para cortar... hasta donde sabía la trama.",7.938225746154785,7.8382257461547855
es,trained,¿Sabes por qué la Juventud de Las Piedras jugará en casa contra Nacional? Porque querían que los goles fueran locales y los hinchas extranjeros.,7.837441444396973,7.724941444396973
es,trained,Por qué Cristóbal Colón no pudo ser astronauta? Porque siempre se perdía en las coordenadas.,2.631227493286133,3.131227493286133
es,trained,"Por más que Stellantis intenta revolucionar la movilidad eléctrica, parece que su nuevo motor solo sabe decir ""vroom vroom"" en silabas.",7.824193000793457,8.024193000793456
es,trained,"Tim Burton y Monica Bellucci decidieron separarse después de casi tres años de romance porque Tim descubrió que Monica era muy buena en el arte del dubbing, pero no tanto en la actuación en vivo.",7.944912433624268,7.444912433624268
es,trained,"¿Sabes por qué las modelos prefieren desfilar en New York Fashion Week? Porque allí todas las propuestas fascinantes son creadas por mujeres, así no tienen que preocuparse de competir con sus sombreros.",6.979828357696533,6.479828357696533
es,trained,"Por más que la espiga simbolice el trabajo duro, a veces parece que prefiere quedarse quietecita en el campo.",5.900261402130127,6.300261402130127
es,trained,¿Sabes por qué el teatro de marionetas cerró temporalmente? Porque el payaso se llevó todos los espectáculos de setiembre 2025.,7.624516487121582,7.924516487121582
es,trained,"¿Sabías que el Balón de Oro se premia siempre en Evreux? Bueno, casi siempre... A Samuel Dembélé le tocó viajar hasta París porque Evreux no tiene campo para tantas celebraciones de emoción.",7.949239730834961,7.449239730834961
es,trained,"Por más que Margot Robbie intentaba ser seriosa, su comentario sobre ""El lobo de Wall Street"" era tan divertido que parecía haber sido escrita por su personaje en la película.",7.945826530456543,7.445826530456543
es,trained,Un diputado propuso una resolución sobre la paz en Oriente Medio y la situación se calentó tanto que acabaron discutiendo sobre si la sandía es verdaderamente una fruta.,7.472145080566406,6.972145080566406
es,trained,"¿Sabes por qué Madrid y Andalucía están en problemas con sus leyes de vivienda? Porque el dinero del Gobierno se ha escapado en metro, porque ninguna de las dos sabe a qué estaciónirse.",5.810327529907227,5.310327529907227
es,trained,"Por cada mapa que anuncian en el trailer, podrían estar planeando eliminar una munición de nuestro inventario. Así que ¿cuánto tiempo crees que nos durará la bala cuando seamos nosotros los que estemos jugando?",7.945576190948486,7.445576190948486
es,trained,"¿Sabías que Loog Guitars y Gibson son tan amigos que incluso comparten sus secretas recetas de madera? Ahora Gibson no sólo come humus, también toca un poco de Loog en su nueva línea de guitarras... o al menos eso es lo que dice el aroma a madera nuevo en el mercado japonés.",7.9407243728637695,7.4407243728637695
es,trained,Porque el Black Friday es el único día del año en que vale la pena levantarse a las 3 AM para conseguir lo que todos van a querer... tu horario de sueño de vuelta a tu vida.,7.937814712524414,7.437814712524414
es,trained,"Por fin, Overwatch 2 entendió que necesitaba un ""jefe"" y le ofrecieron ser el nuevo Raimundo Purpureo en Persona 5, y ahora todos los lunes son ""Blue Monday"".",7.947397232055664,7.434897232055664
es,trained,"Alexis Mac Allister y Ailén Cova dieron la bienvenida a Alaia, y todos se maravillaron al descubrir que la niña heredó el don familiar de ser increíblemente rápida... hasta que empezaron a correr los perros de vecino.",7.915288925170898,7.415288925170898
es,trained,"Un transeúnte miraba el menú del restaurante mientras pasaba, de repente vio una llama y pensó ""Ojalá este sea el mejor fuego de mi vida"".",7.908499717712402,7.708499717712402
es,trained,"Por más que Rosario intentaba tranquilizar a los despedidos, estos solo pensaban en volver a la empresa a reclamar compensaciones, sintiéndose aún más culpables.",7.928110122680664,7.828110122680664
es,trained,¿Por qué los italianos no pueden estar deacuerdo en qué queso ponerse en el pan? ¡Si probaron todos y cada uno de los quesos del mundo!,6.698638916015625,6.398638916015625
es,trained,Por qué Victoria Szpunberg nunca va al circo? Porque prefiere usar su humor para soportar el dolor en lugar de ver payasos que intentan hacerlo.,7.775634765625,7.575634765625
es,trained,Un restaurante de Paternal ganó un premio por su precio-calidad... y ahora puedes pedirle al dueño que te devuelva el plato si no te comes todo en una sola bocada.,7.948505878448486,7.448505878448486
es,trained,"Por tercer año consecutivo, esta hamburguesería porteña ha demostrado que el secreto está en la receta familiar... o tal vez solo en la sal muerta de Buenos Aires.",7.942338943481445,7.442338943481445
es,trained,"Por más que Estados Unidos intenta descertificar a Bolivia, parece que el cocaína sigue certificando a Bolivia como país clave en el narcotráfico... ¡independientemente de las firmas!",7.9465556144714355,7.546555614471435
es,trained,"Por cada centavo que el dólar sube, su dueño parece perder un brazo tratando de alcanzar el $40, pero sigue sin poder cruzar esa línea mágica.",7.946905136108398,7.646905136108399
es,trained,"Dos equipos se enfrentan en el estadio, uno llamado Xelajú y el otro Comunicaciones. El comentarista dice: ""Vamos a ver si este partido es tan interesante como la planificación de la fecha 11 del Apertura 2025.""",7.826502323150635,7.326502323150635
es,trained,"Por cada plátano que cae en Montevideo durante la primavera, los ciudadanos se ponen tristes, pero no por el desastre, sino porque es la única señal de que ese plátano no ha viajado hasta convertirse en una deliciosa tarta o batido.",7.949393272399902,7.449393272399902
es,trained,"Donald Trump llega a Windsor y le dice a Carlos III: ""Quería asegurarme de que mi pelo está bien representado en tus guardias de honor."" Carlos III asiente seriamente y Trump añade: ""Y también para recordarte que, aunque soy el presidente de los Estados Unidos, tú sigues siendo el verdadero rey de Inglaterra... y del pelo.""",7.938575267791748,7.438575267791748
es,trained,"Un día, una persona fue a buscar una buena noticia y encontró su coche desaparecido. Al salir del parking le dieron la noticia: ""Es la mejor noticia que podrías haber recibido hoy"".",7.82638692855835,7.32638692855835
es,trained,"Por más que el Liverpool juegue, sus socios se quedarán quietos en sus butacas para no moverse y perder su dinero de regreso.",7.916187763214111,7.916187763214111
es,trained,¿Sabes por qué el FA quiere que las plataformas digitales reconozcan los derechos básicos laborales? Porque no quieren que los streamers trabajen solo en horario de estreno.,7.737681865692139,7.337681865692138
es,trained,¿Qué hace la persona con diabetes después de comer? Hace una corrida al baño para comprobar los niveles de glucosa en la orina.,5.790482044219971,5.790482044219971
es,trained,¿Sabes por qué el catamarán fue al vermut? Porque quería probar sus velas!,5.832205295562744,6.332205295562744
es,trained,"Tim Cook y Jensen Huang asistieron al banquete real, pero solo el CEO de Apple se llevó una tableta del postre.",7.945542812347412,8.136019002823602
es,trained,"Por más que el sol brille y el viento sopre, si la normativa no está de acuerdo, mejor que se queden calladitos y no ofrezcan nada.",7.880019664764404,7.5800196647644045
es,trained,"¿Sabes por qué Orsi es el presidente mejor valorado de Sudamérica? Porque después de cada discurso, todos suben a la tribuna a aplaudir... literalmente.",7.516421318054199,7.4164213180542
es,trained,"¿Sabes por qué Nvidia y Intel formaron una alianza tras el terremoto en los chips? Porque decidieron unir fuerzas para construir un mejor terremoto... digo, mejor procesador!",7.168280601501465,6.7682806015014645
es,trained,"Por mucho que te quemes, nunca podrás alcanzar el helado perfecto.",3.3465216159820557,3.8465216159820557
es,trained,"Terence Crawford devolvió los cinturones a Canelo Álvarez porque quería dejar claro que aún tenía los pantalones puestos, pero Canelo se los había dejado caer durante el combate.",7.943633079528809,7.443633079528809
es,trained,"Eva no se resigna en su búsqueda de amor, incluso probó un sitio de citas para personas solteras de su misma edad... ¡pero resulta que ella misma es una!",7.929110050201416,7.429110050201416
es,trained,"¿Sabes por qué Terans le dice a Flavio Perchman que siempre le pone ""picante al fútbol""? Porque cada vez que están juntos, los goles se multiplican... al menos en su cuenta personal.",6.951990127563477,6.451990127563477
es,trained,"Por fin, el detective Potatoesky puede investigar la sopa en Game Pass sin preocuparse por las calorías extras.",7.877342224121094,8.371786668565537
es,trained,"Un concursante intentaba ganar lanzando piedras lejos, pero todos sus esfuerzos se vieron en vano porque las piedras siempre volvían a caer justo enfrente de él. Finalmente, alzó la vista y descubrió que estaba participando en un concurso de lanzamiento de piedras desde el centro de una gran ciudad... ¡y estaba rodeado de tramposos que usaban palancas para lanzar sus piedras desde lo alto de los edificios!",7.947300910949707,7.447300910949707
es,trained,"Por fin, mi carro puede ser malandrín sin preocuparse de multas, ¡solo espero que la policía tenga un teléfono analógico para llamarme!",7.942821979522705,8.042821979522705
es,trained,"Marileidy Paulino entró segundo en el Mundial de Atletismo, pero asegura que aún ganó dos medallas: una de plata y una de bronce.",7.930415153503418,7.930415153503418
es,trained,"Un tejedor se encontró con su hilo roto y decidió pedir ayuda al Parlamento Europeo. El parlamentario le dijo: ""Primero necesitas un plan estratégico y una auditoría de calidad"". El tejedor suspiró: ""Eso explicaría por qué mi ropa siempre termina con piezas faltantes"".",7.945624351501465,7.445624351501465
es,trained,"Por cada gas dañino que eliminamos, la capa de ozono se ríe y se reconstruye un poco más.",7.912259101867676,8.412259101867676
es,trained,"Por más que la quesería intentó pagar su deuda con queso, el banco solo aceptaba dinero en efectivo... o en este caso, en hojas de papel moneda.",7.932789325714111,7.532789325714111
es,trained,"Mourinho soñaba con una Ferrari negra, pero el sueño trunco fue cuando descubrió que necesitaba un permiso especial para circular por Lisboa, y luego, el magnate decidió hacerle un regalo: un mapa antiguo del parking subterráneo.",7.948606014251709,7.448606014251709
es,trained,"Un comerciante electrónico de Guatemala decidió vender panes recién horneados por internet. Al principio, solo se vendían un par al día. Pero luego de una semana, vendió cien panes y se sorprendió al ver que todos eran del mismo molde. Entonces decidió cambiar su lema a ""Oportunidad para lo Hecho en Guatemala... o al menos parecido"".",7.950277328491211,7.450277328491211
es,trained,"¿Cuándo es el mejor momento para podar tu limonero? Cuando tengas suficientes limones para hacer una buena receta de limonada... o cuando tu jardín sea un poco más pequeño, lo que sea que llegue primero.",7.9154510498046875,7.4154510498046875
es,trained,"Por qué los emprendedores locales son amigos de Antel? Porque sin Antel, los emprendedores se quedarían ""en tel"" de éxito.",7.885985374450684,8.185985374450684
es,trained,"¿Sabes por qué el Manchester United no jugó en la Champions League esta temporada? Porque está en el banco esperando a que el Liverpool gane para poder salir a celebrar el debut. Y mientras tanto, el Chelsea y el Bayern Múnich se están preparando para su gran partido, pero el Bayern les dice al Chelsea: ""No te pongas nervioso, somos como el United de siempre"".",7.94881534576416,7.444969191918006
es,trained,"Un guionista dejó su auto abandonado y cuando volvió, todos se asustaron porque en el asiento estaba sentado un personaje inquietante... ¡que él mismo había escrito!",7.945301532745361,7.6453015327453615
es,trained,Lewis Hamilton vendió su colección de coches millonaria y ahora se ha obsesionado con comprar todo el equipo electrónico de una cocina moderna... dice que así puede llevar su pasión por la velocidad a la hora de cocinar risotto.,7.938868045806885,7.438868045806885
es,trained,"Ayax, después de 80 años de conducir, finalmente decidió comprar un coche. El vendedor le preguntó si prefería uno Toyota o Suzuki. Ayax respondió: ""No importa, siempre yendo hacia adelante me vale cualquier marca que me ayude a seguir avanzando"".",7.942030906677246,7.442030906677246
es,trained,Madonna decidió volver con Warner porque necesitaba un sello discográfico que pudiera soportar su pasión por la moda... y los retrasos de lanzamiento hasta 2026.,7.946462154388428,7.746462154388428
es,trained,Una mujer renunció a un sueldo de más de 300 millones de pesos y se fue a Alemania sin trabajo... ¡pero al menos ahí puede ganar dinero vendiendo recuerdos de Colombia en la calle!,7.9440693855285645,7.4440693855285645
es,trained,"Un colibrí en tu jardín significa que has creado un paraíso, porque él solo visita los jardines donde hay dulzura y poesía en abundancia.",7.893158912658691,7.793158912658692
es,trained,"Por qué la panela es la mejor amiga del mejor colombiano? Porque cuando estás mejor, ambos brilláis más!",3.9256017208099365,4.4256017208099365
es,trained,¿Sabes por qué los estudiantes de Harvard están utilizando menos su memoria de largo plazo? Porque ahora todo se guarda en los modelos de inteligencia artificial... ¡incluso sus exámenes!,7.906416416168213,7.406416416168213
es,trained,"¿Sabes por qué los civiles de Carabineros prefieren trabajar en la noche? Porque así ganan hasta $2,1 millones y nadie los ve trabajar!",7.018050670623779,7.018050670623779
es,trained,"Lubetkin celebró ""reunión histórica del Mercosur"" mientras negociaba el acuerdo comercial con EFTA... ¡pero esperó hasta el último momento para firmar, asegurándose de que sus gomas estuvieran todas en su lugar!",7.945608615875244,7.445608615875244
es,trained,"Por mucho que IA avance, los humanos siguen siendo superiores en no confiar nunca en las recetas que propone la inteligencia artificial para la cena.",7.796235084533691,7.596235084533691
es,trained,"Por más que Rafael Correa quiera ir ""sin trampas"", parece que esta Constituyente está llenando de trampas hasta el Bronx!",7.944726943969727,8.232226943969728
es,trained,¿Sabes por qué el retrato de Picasso de Dora Maar es tan famoso? Porque todo el mundo iba a verlo... ¡pero nadie lo había visto hasta ahora!,7.842191219329834,7.442191219329834
es,trained,"¿Sabes por qué Colombia sacó la nota máxima en el examen de portugués? Porque todos sus respuestas eran ""Viva la independencia!""",7.886735439300537,8.086735439300536
es,trained,"Por más que la oposición baila el tango, Danza afirma que no tiene ningún paso secreto para mostrar.",7.757684707641602,8.257684707641602
es,trained,"¿Sabes por qué los pandilleros solo usaban computadoras de tres departamentos? Porque si usaran más, la pena sería infinita... ¡o al menos un millón de años!",7.892088890075684,7.592088890075684
es,trained,"Un edil del FA decidió cambiar el proyecto Casupá por uno mucho más sencillo: plantar un árbol. Le llamó ""Proyecto Arbolito"", porque así todos ganan: el ambiente, los ojos de la ciudad y sobre todo, su presupuesto personal.",7.871354103088379,7.371354103088379
es,trained,"Dos remos uruguayos se encontraron en semifinales. Uno decía al otro: ""Creí que íbamos a ser los únicos con pasaporte!""",7.928069114685059,8.22806911468506
