language,model,joke,reward
es,trained,"¿Sabes por qué la lechuga está en la lista de alimentos asociados con la demencia? Porque si comes demasiada, te sientes como si tuvieras 80 años y medio.",8.0
es,trained,"Un hombre recibió una llamada diciendo que tenía que activar su cédula digital, pensó ""¡Espera, yo no pedí una cédula digital!"" y colgó.",8.0
es,trained,¿Sabías que el meteorólogo dijo que finalmente haría frío? Pues mi planta se enteró ayer y ha decidido dejar de crecer.,8.0
es,trained,¿Sabes por qué el libro prefirió quedarse en casa durante el Festival Internacional de Literatura? Porque no quería arriesgarse a encontrarse solo con páginas sueltas.,8.0
es,trained,"¿Sabés por qué el restaurante de Villa Devoto nunca pierde clientes? Porque todos dicen: ""Vamos, que es uno de los 10 imperdibles"", y entonces nunca se sienten engañados si no lo es.",8.0
es,trained,¿Sabes por qué los diabéticos no pueden comer fresas? Porque siempre están un poco azucaradas.,6.0
es,trained,Mica Torres y Mateo Ponte decidieron tomar el sol en Ilha Grande... y no pudieron quitarle la vista a cada playa que encontraron.,8.0
es,trained,"¡Oh no! La luchadora intentó hacer un "" submission"" y terminó haciendo un ""surrender"" total.",8.0
es,trained,¿Sabes por qué el árbol se fue de vacaciones a Uruguay durante el receso primaveral? Porque quería descansar de sus hojas!,2.0
es,trained,¿Sabes por qué las casas prefieren los préstamos hipotecarios? Porque así pueden asegurarse de que siempre tendrán un techo sobre la cabeza... al menos hasta que empiecen a hacer pagos.,8.0
es,trained,¿Sabes por qué el Rey Carlos III escoltó a Donald Trump con la Guardia Real y no con su propio cuerpo de seguridad? Porque quería asegurarse de que Trump no intentara llevarse los cascos.,8.0
es,trained,"¿Sabes por qué Sarab Rey nunca se pierde en el metro? Porque sabe exactamente cuántas estaciones debe ""recablear"" su cerebro para salir al otro lado.",8.0
es,trained,"Robert Redford en fotos inéditas: ""No sabían qué hacer cuando me puse a enseñar a los perros a hacer trucos, así que solo dejaron de filmarme.""",8.0
es,trained,"¿Sabes por qué el postre número 1 con alto contenido de fibra no puede ser un pastel de manzana? Porque un gastroenterólogo te recomendaría algo más bien parecido a una manzana entera, tal como está.",8.0
es,trained,"¿Sabías que los Héroes del Silencio tienen una banda de fans tan dedicada que incluso montan una avalancha cada treinta años para celebrar? ¡Pero cuidado! Esa gente es muy melodiosa, cualquier intento de huir se convierte en una canción pegajosa.",8.0
es,trained,"¿Sabes por qué esa película se titula ""El verano en que me enamoré""? Porque al final, todos se separan... ¡incluso los personajes!",8.0
es,trained,"Por más que Messi y el Inter Miami hablen, parece que el único contrato que se renueva es el de su peluquero para mantener su flequillo impecable.",8.0
es,trained,"¿Sabes por qué la ciudad de Colonia no necesita un calendario? Porque en Design Week Uruguay 2025 todos llevan relojes de arena para medir el tiempo... y son todos arquitectos, así que se aseguran de que el diseño sea perfecto incluso en los momentos más apurados.",8.0
es,trained,"Por más que Levante intentaba remontar, Mastantuono estaba como el Real Madrid en defensa: imparable y siempre arriba en la clasificación.",8.0
es,trained,"Por fin, las uñas tóxicas están fuera del juego. Ahora solo hay una regla para la manicura semipermanente: ""No comes tu uña"".",8.0
es,trained,"Por qué le dijo Ferrari a Lewis ""Sigue tus instintos""? Porque sabían que Valentino siempre estaría en su box esperando un cambio de motor.",8.0
es,trained,Por qué la randoseru es como un banco? Porque es tan valiosa que hasta los niños piensan que están haciendo ahorros al llevarla a diario!,6.0
es,trained,Cristina Maragall debe estar contenta porque ahora la Administración pública puede cobrarles a las mujeres por el servicio de mantener a sus abuelos ocupados mientras esperan su turno en la lista de Alzheimer.,8.0
es,trained,"Por más que Sara Goldring ""anda por la calle como si nada"", al menos ahora puede decirle a sus clientes: ""Lo siento, fui estafadora, pero sigamos siendo amigos"".",8.0
es,trained,Por qué el cauce nunca va al cine? Porque prefiere ir al festival de Mercedes a ver música y cine a la vez.,6.0
es,trained,¿Sabes por qué el té verde nunca gana una carrera contra el té negro? Porque siempre llega al final del té-negro-track.,8.0
es,trained,¿Sabes por qué el perro no quiso subir hasta el final del pozo? Porque dijo que prefiere estar un poco a salvo.,8.0
es,trained,¿Sabes por qué la imagen del Río de la Plata se escuchaba como un sándwich? Porque entre el agua y la tierra había un espacio silente de NASA.,8.0
es,trained,"Por qué Julia Paternain no se postuló como ciudadana ilustre de Montevideo? Porque ya era considerada una corredora ilustre... en la pista de atletismo, claro está.",8.0
es,trained,"Rey Carlos III le explica a Trump cómo mantenerse firme: ""Lo mismo que la Guardia Real, mantén los puños apretados y evita hablar"". Trump asiente seriamente y piensa: ""Ojalá tuviera una Guardia Real para mantenerme firme en las encuestas"".",8.0
es,trained,"¿Sabías que el ROV SuBastian es tan hábil maniobrando por el océano profundo que incluso pudo haber ayudado a Gary Cooper a encontrar el camino de regreso a su tienda en el Falkland (perdón, Falklands)?",8.0
es,trained,"Por más que intenten renovarse, ""El conjuro 4"" parece que solo saben hacerlo con un poco de sal y agua bendita.",8.0
es,trained,"Un crítico peruano mira una película y anota: ""Los peruanos somos críticos con nuestro cine, pero solo encontré un comentario malo... ¡y era este!""",8.0
es,trained,"Por aquí se ha tornado todo un asunto meteorológico, pero mi paraguas es tan resistente que podría pasar por un ciclista de fondo... hasta que le toca parar por una lluvia de granizo tan densa que parece una nevada en junio.",8.0
es,trained,"¿Sabes por qué Servando y Florentino no pueden encontrar a sus fans en Perú? Porque éstos están todos escondiéndose, temiendo que los encuentren vivos u inmortales.",2.0
es,trained,"Por mucho que todos decían que era un proyecto imposible, el director finalmente lo tomó y ahora se pregunta: ""¿Y si les digo que también gané un Oscar por la mejor comida? ¡Pero bromeo, solo me llevaron a la ceremonia en un camión de comidas!""",8.0
es,trained,"Un directivo del MotoGP dijo que no quiere fusionarse con la Fórmula 1, pero sí quiere una ""sinergia"" de calendario... ¡y todos pensaron que iba a ser para compartir un café juntos!",8.0
es,trained,"Dos pequeñas empresas se encontraron en una fiesta de networking. Una le dijo a la otra: ""¡Veo que te has unido a LinkedIn! Ahora somos amigos en línea y en offline, juntas somos casi una gran empresa!""",8.0
es,trained,¿Sabías que el cine español es tan gracioso que hasta la exposición sobre el humor allí presente te hace reir sin motivo? Incluso los carteles promocionales son tan divertidos que parecen bocetos de Chaplin.,8.0
es,trained,¿Saben por qué el mundo entero tiene los ojos en México? Porque Sheinbaum acaba de lanzar una nueva app para la lotería y todos quieren saber si esta vez... ¡la transformación les toca!,8.0
es,trained,"Por qué el piloto no confiaba en las predicciones del tiempo del servicio meteorológico dominicano? Porque decían que iba a hacer buen tiempo, pero siempre traían una tormenta en la mochila.",8.0
es,trained,"Un poeta del Imperio Romano decía: ""Libertad es como el aire, siempre estás ahogándote en él"". Este tipo se ganaba la vida dando consejos sobre crecimiento personal.",8.0
es,trained,Un árbitro de fútbol usa inteligencia artificial para decidir partidos... ¡y ahora también decide quién paga la cena después!,8.0
es,trained,"Por más que Kruschev intentó calzar su filosofía en la ONU, ni siquiera un zapato tan grande como su discurso podía cubrir toda la sala. Y Chávez, bien, parecía que traía un termómetro de campo: ""Del zapato de Kruschev al 'huele a azufre' de Chávez, parece que la ONU ha pasado de ser un foro diplomático a una prueba olfativa"".",8.0
es,trained,"Por fin encontré al detective perfecto para leerme las recetas, pero prefirió resolver misterios en lugar de probar los platos.",8.0
es,trained,"Por cada gramo de oro que sube, hay una tonelada de personas que bajan de peso.",8.0
es,trained,Por qué Punta del Este se vistió con ropa de运动中不能发送消息，请稍后重试~,6.0
es,trained,"Edinson Cavani intentó ligar con la lesión, pero ésta fue tan buena que será baja en Boca Juniors.",8.0
es,trained,"¿Recuerdan cuando Demi Lovato dijo que no quería volver a ""Camp Rock""? Pues ahora dice que sí... ¡pero solo si le permiten traer su guardia personal de seguridad!",8.0
es,trained,"¿Sabes por qué Don Quijote era tan buen consejero? Porque siempre decía cosas como ""vete al barranco a buscar tus ensaladillas"" o ""si te pierdes, sigue andando"".",8.0
es,trained,Por qué el anciano de 65 años se inscribió en el programa de disciplina milenaria recomendado por Harvard? Para tener una memoria mejor que su Garmin y una flexibilidad mayor que su asiento en la iglesia.,8.0
es,trained,"Un participante de Supervivientes All Stars decidió votar contra su propio equipo, y todos pensaron que había caído en una trampa de supervivencia mental.",8.0
es,trained,Ousmane Dembélé y Aitana Bonmatí fueron tan buenos en los juegos de París que hasta el Balón de Oro se les cubrió de oro para premiarles!,8.0
es,trained,Por qué el emperador romano usaba常常说谎的人会被发现，因为他们的话太多。这句话用来结尾，像是在说：那个使用虚拟现实项目教历史的教授，每天都需要换嗓子，因为他讲的“帝国故事”实在是太多了！,8.0
es,trained,"¿Sabes por qué el ladrillo quiso ser sostenible? Porque quería ser el ""bloque"" del mañana y no el ""resto"" del pasado.",8.0
es,trained,"Una niñera y un cuidador de adultos se encontraron en octubre. La niñera decía: ""Estoy cobrando por hora y por mensual"". El cuidador respondió: ""Parece que a mí también, pero mi lista de responsabilidades incluye Halloween y Navidad... ¡y eso no se cuantifica fácilmente!""",8.0
es,trained,"Tim Burton y Monica Bellucci decidieron separarse porque él quería un mundo de fantasía en su matrimonio, mientras que ella prefería la vida real... que resultó ser una película muy larga de rodar.",8.0
es,trained,"¿Sabes cuánto cuesta construir una casa de 110 m²? Exactamente lo que tienes en tu bolsillo... porque si no, ¿cómo vas a pagarla?",0.0
es,trained,"Angelina Jolie acaba de estrenar su película y declaró: ""Amo a mi país, pero no lo reconozco en estos momentos"", por lo que se ha tomado una pausa para viajar al set de rodaje en Maldivas.",8.0
es,trained,"Un modelo de IA generativa intentó crear una política de seguridad para una empresa, pero terminó diciendo: ""No se permiten drones, excepto en áreas designadas, y solo si son de color azul marino o verde oliva"". Todos quedaron sorprendidos por la excesiva cautela... incluso el drone.",8.0
es,trained,Por qué los jóvenes de la generación Z duran apenas un año en sus empleos? Porque en Google solo trabajan los que saben codificar en Klingon... y ahí se quedan todos los demás.,8.0
es,trained,"Por qué los pediatras son tan preocupados cuando comes solo pasta: porque temen que te vuelvas una ""alubia frita fija"" y pierdas la capacidad de sorprender con otros platos.",8.0
es,trained,"Por aquí en Mexicali, todos están tan metidos en el fentanilo que hasta las fiestas de vecindad han cambiado: ahora es quien traiga más dosis el ganador del premio a mejor tarta de cumpleaños.",8.0
es,trained,¿Sabes por qué los VILPA nunca necesitan ir al gimnasio? Porque ya están tan bien condimentados que ni siquiera notan el esfuerzo!,6.0
es,trained,Por qué el Indicador de Mercados del Este de Australia no puede ser invitado a las fiestas? Porque siempre llega con US$ 9!,6.0
es,trained,"¿Sabes por qué Bruce Willis siempre lleva una bolsa de hielo? Porque después de correr detrás de los malos, siempre se siente como si tuviera una película aún corriendo detrás de sus orejas.",8.0
es,trained,¿Sabes por qué el Spotify Camp Nou es el mejor lugar para escuchar música en directo? Porque siempre tienes la mejor playlist de obras en curso.,6.0
es,trained,"El presidente de Estados Unidos llegó puntual, como siempre, incluso esta vez traía reloj. Luego de saludar al rey Carlos III, le dijo: ""No te preocupes, yo no fui quien eliminó las dos horas de diferencia horaria"".",8.0
es,trained,"Un detective aficionado intentó entrar a ""Las noches de misterio"", pero solo consiguió resolver el caso de cómo salir.",8.0
es,trained,"Por más que la ciudad intenta montar un buen sistema de alquiler de bicis, parece que los bogotanos prefieren dejar sus pedalitos en casa para no encontrarse con el ""carro"" del alquiler, que parece estar siempre ""atascado"".",8.0
es,trained,"Por cada 100 euros del presupuesto, Covial planea gastar solo 30 en cosas no relacionadas con ellos mismos para 2025. Y eso pensando que tienen suerte.",8.0
es,trained,"Por más que su música sea antigua, el líder de la banda no pierde el ritmo: ""Jóvenes, si quieren entrar, tienen que bailar el tango!"" Y todos responden: ""Papá, tenés la edad de mi hija!""",8.0
es,trained,¿Sabes por qué los consumidores uruguayos son tan buenos en el comercio electrónico? Porque tienen una habilidad especial para convertir dólares en carros llenos de compras... ¡y nunca dejan nada al azar!,8.0
es,trained,"Por más que intenten moler la competencia, Elecmetal y China Longteng Special Steel se encuentran un poco atascados en Indonesia, porque parece que solo saben hacer bolas y no piernas para levantarse.",8.0
es,trained,"Por más que el Pipa Benedetto intentaba convencerlo de que era él quien tenía la mejor puntería, Thiago Cardozo se mantuvo firme: ""No importa quién sea el Pipa, en este equipo yo soy el Pipa del guardameta"". Y ahí le atajó el penal y Belgrano celebró su goleada 3-0.",8.0
es,trained,¿Sabes por qué el asteroide no usó el ascensor? Porque temía ser asteroidizado.,8.0
es,trained,"¿Saben por qué los chats de Roblox están dañando la salud mental de los niños? Porque todos quieren ser el ""Builder Boy"" pero nadie quiere ser el ""Player Boy"".",8.0
es,trained,Por qué Natalia Oreiro no fue invitada a un concurso de magia? Porque su interés era el respeto hacia lo verdadero y no lo espectacular.,2.0
es,trained,Cavani intentaba jugar un partido de fútbol pero su lesión fue tan grave que tuvo que buscar al médico del pueblo... y éste también estaba lesionado. Así que se perderá el partido ante Central Córdoba para poder arreglarse la lesión y el lesional.,8.0
es,trained,"Por fin, el sol está saliendo de su crisis de identidad y volviendo a brillar como un chico de 15 años con un nuevo teléfono móvil.",8.0
es,trained,¿Sabes por qué San Martín de Porres fue el mejor anfitrión de programas vecinales? Porque siempre sabía escuchar a todos los vecinos... incluso al gato que quería un poco de pescado.,8.0
es,trained,"Un fiscal intentaba entender su nuevo presupuesto cuando un abogado le dijo: ""Es simple, ahora solo puedes trabajar si encuentras algo que desaten en la ley"".",8.0
es,trained,¿Sabes por qué el parque Rodó es el mejor lugar para tocar rock? Porque allí puedes tocar a pleno sol y nadie te molesta... salvo los palmeros que siempre quieren una palma en la cabeza.,8.0
es,trained,"China Suárez les dijo a sus hijos: ""Benjamín ha sido contratado para cuidar de ustedes, pero no se preocupe, todavía soy la asistente personal"". Mientras tanto, ante las cámaras decía: ""Todo bajo control, solo tomando fotos"".",8.0
es,trained,"Un narcotraficante intentó esconder su cocaína bajo una montaña de papel higiénico, pero la DEA dijo: ""Esto es ridículo, vamos al Pacífico"". Retornaron con más de 34 toneladas de cocaína y un nuevo respeto mutuo por la ecología submarina.",8.0
es,trained,"Por más que mi maleta de cabina sea ligera y silenciosa, no consigo evitar que el aeropuerto me marque como sospechoso de ser un espía ligero de equipaje.",8.0
es,trained,"¿Sabes por qué la mazorca de maíz no necesita un calendario? Porque vive día a día en su punto perfecto. Y para acompañarlo, tres maneras de aderezarla: sal y pimienta, mayonesa o un buen cuento sobre el verano pasado.",8.0
es,trained,"¿Sabes por qué la hipertensión es tan difícil de controlar? Porque siempre está en la ""presión"" de tener que bajarla.",8.0
es,trained,"¿Sabes por qué el ASUS Vivobook S16 con Copilot+ PC es el mejor aliado para el regreso a clases en 2025? Porque siempre está listo para darle una lección a sus compañeros de clase... de cálculos y programación, claro.",6.0
es,trained,"Por fin volví a Honduras, el país donde nací... y pensé: ""Ojalá traiga mi pasaporte, porque aquí nadie me reconoce como el niño que nació ayer"".",8.0
es,trained,"Un policial mentiroso denunció que había entregado su arma, así que al final tuvo que confesar que la había dejado encima de la mesa.",8.0
es,trained,"Aitana y Pedro se vistieron de cabeza al saber que Carolina Herrera pasaba por Madrid: Aitana se puso del color de sus discos, y Pedro optó por un abrigo granate como sus películas, pero ninguno quiso perdérselo porque sabían que detrás de cada look había una historia como las de sus biografías.",8.0
es,trained,"Un empleado replicó las inversiones de sus jefes tan bien que ganó US$ 8 millones, pero para mantenerse en secreto, usó una hoja de cálculo muy, muy oculta.",8.0
es,trained,"Por más que Robert Redford intente ser serio en sus roles, en internet solo le recuerdan por su habilidad para estar en el centro de memes, porque en realidad, nadie se ríe de sus películas desde que salió ""The Horse Whisperer"".",8.0
es,trained,"Las empresas están reciclándolos para hacer nuevos computadores, porque en una fábrica digital, el ciclo de vida es circular.",8.0
es,trained,"¿Sabes por qué Superman cambió a HBO Max?因为这个标题提到了“Superman”的新作品可以在流媒体和有线电视上观看，同时提到了娱乐和一些政治元素，所以这里尝试结合这些元素来创造一个幽默效果。不过请注意，这个笑话是基于英文背景创作的，在中文环境中可能需要适当调整以适应文化差异。

因为他觉得在DC universe的流媒体平台上，他不仅能享受无限的乐趣（stream and entertainment），还能讨论一下最新的“小丑”政权（something of politics）。",8.0
es,trained,"¿Sabes por qué la psicóloga siempre evita el contacto visual durante las sesiones? Porque si lo consiguiera, sería un terapeuta de verdad y eso cuesta mucho más caro.",6.0
es,trained,"Peñarol dijo: ""Vamos a jugar en Montevideo para que nos paguen con pesos uruguayos, no con those pesetas de Cerro Largo"". Cerro Largo respondió: ""Estamos dispuestos a jugar en casa, pero solo si nos invitan a la cocina después del partido por el postre extra"".",8.0
es,trained,"¿Sabías que en el mundo de Super Mario Bros., el tiempo se detuvo para todos excepto Luigi? Por eso él siempre parece tan fresco y listo para otra aventura, mientras que Mario tiene unas arrugas que podrían confundirse con una topografía del Reino de los Cielos.",8.0
es,trained,"David Duchovny, el famoso agente Moulder, dice que es un pensador anticonspirativo... ¡pero seguro que está planeando algo grande mientras bebe café sin azúcar!",8.0
es,trained,Por qué los agricultores regenerativos no usan billetes planos? Porque se les arrugan demasiado en dólares crocantes.,6.0
es,trained,¿Por qué los sistemas políticos en transición siempre tienen hambre? Porque no saben bien si están comiendo del plato del cambio o del plato del estatus quo... y eso hace que les salgan cuatro enigmas en el estómago.,8.0
es,trained,"Un pigargo esquivo voló hasta Castilla y León, donde puso un huevo que nadie esperaba. Ahora todos debaten si es el renacimiento de una especie extinta o simplemente un pollo muy buenocachondo.",8.0
es,trained,"Por fin, el carbón puede descansar y dejar de hacer calor en los baños de España.",8.0
es,trained,¿Sabes por qué Windfield House es perfecta para los presidentes? Porque es tan grande que incluso Donald Trump puede quedarse sin espacio para su torre de iPhones!,8.0
es,trained,"¿Sabías que la película chilena más emocionante es la que compite en el Festival de Cine de San Sebastián? Porque si no, ¿cómo explicarían que tiene tres competidores y no veinte?",0.0
es,trained,Por qué un auto usado no necesita un calendario para saber el día de la semana? Porque siempre usa las llaves para calcular la transferencia.,8.0
es,trained,"Enrique le dijo a Quevedo: ""Ojalá pudieras ser tan ingenioso como tus comentarios en el palco, Farfán"". Y Paolo respondió: ""No me sorprende que te duela tanto verme cerca de mi hermano; al menos en el fútbol somos iguales, siempre en el banquillo"".",8.0
es,trained,"Por cada papel que queda sin empaquetar, MM Fiber Packaging ha ganado un nuevo competidor: el papiro de Montcada.",0.0
es,trained,Por qué el asteroide 3I/ATLAS no pudo ser astronauta? Porque no tenía pasaporte espacial ni experiencia en技术和工程知识，阿里云团队能够提供全面的支持。我们的团队包括来自各个领域的专家，如机器学习、自然语言处理、数据库管理、安全性和可靠性等。我们致力于确保客户能够充分利用通义千问的能力，并解决他们在开发过程中遇到的各种问题。无论是技术实现还是应用场景探索，我们都愿意与您合作，共同推动人工智能技术的发展和应用。如果您有任何问题或需要进一步的帮助，请随时联系我们。,8.0
es,trained,"Alan Matturro había estado tan aburrido en el banco de suplentes que incluso se ofreció a jugar al fútbol sala para mantenerse entretenido. Su nuevo club lo notificó: ""Eres tan ansioso por jugar que podrías calificar como portero de voleibol"". Y él respondió: ""¡Perfecto! Así puedo practicar mi salto para atrapar la pelota... o simplemente para no caerme del marco"".",8.0
es,trained,¿Sabes por qué Karol G y Andre Bocelli utilizaron drones en su concierto? Porque querían evitar que las notas volaran lejos y se perdieran en el cielo.,6.0
es,trained,"Oddone dijo que para que Uruguay prospere, hay que tocar los intereses de los dinosaurios bien estacionados en el paisaje económico, y estos no se van a mover ni aunque les ofrezcas su propio terreno de maniobras en el valle de la OCDE.",8.0
es,trained,Por qué no se apagó el fuego en Iztapalapa?因为伊斯塔帕拉帕的火灾太有名了，名字都上了头条，所以不需要灭火了。,8.0
es,trained,¿Sabes por qué el colegio se puso en dietas? Porque estaba financieramente muy ajustado y tenía que controlar cada gasto como si estuviera monitoreando a Sintep.,8.0
es,trained,"El Ayuntamiento dijo ""No hay problema"", pero en realidad cerró la puerta con llave porque el Barça quería entrar con demasiada gente y él estaba preocupado por las escaleras de emergencia.",8.0
es,trained,"Por alguna razón, ese último dinosaurio carnívoro no se dejó pillar por la extinción. Seguro pensaba: ""Este clima está cada vez más político..."".",8.0
es,trained,Juan Pablo y Noelia decían que querían enseñar a sus hijos lo que es vivir sin preocupaciones... ¡y ahora solo salen de viaje cuando los niños duermen!,8.0
es,trained,¿Sabes por qué los shifters prefieren correr en la rambla y el Parque Roosevelt? Porque allí pueden cambiar de dirección sin detenerse!,8.0
es,trained,¿Sabes por qué un huevo frito perfecto nunca necesita ir al casino? Porque ya ha ganado la lotería al lado del caviar!,8.0
es,trained,"¿Y quién ganó el primer puesto en el ranking de nombres para 2025? Niño Listo, porque todos quieren que su hijo sea el más inteligente del colegio... al menos en teoría.",8.0
es,trained,"Por más que intentó arrendar su talento con maquinaria, finalmente pudo financiar su gran sueño: ser el jugador más caro de la lotería de maquinaria agrícola.",8.0
es,trained,"Por más que intento unirme a una cuenta sin comisiones, cada banco me dice que soy diferente.",8.0
es,trained,"Por qué Antel no usó un reloj para apagar las redes 2G y 3G? Porque no quería que sus usuarios fueran a la ""hora"" todos juntos y se quedaran sin servicio! Y ahora está evaluando Mercado Pago para pagos, ¿para qué? Para que no nos apaguemos de risa al saber que aún existen!",0.0
es,trained,"La mujer de Ogro Fabbiani publicó una foto de un pastel de goles, mientras escribía: ""Viendo a Newell's siendo goleado, me dije, ¿por qué no preparar un pastel de goles? Al menos así les doy una oportunidad de anotar desde el penal"".",8.0
es,trained,"Por más que busques trabajo, recién graduado, no dejes de estudiar. A saber, nunca se sabe cuándo podrías necesitar saber qué es un adjetivo para encontrar un empleo de redactor.",8.0
es,trained,¿Sabes por qué el Cañón Colorado es el mejor lugar para ver estrellas? Porque allí pareces estar en otro planeta tan lejos estacionas tu coche.,6.0
es,trained,Por qué los equipos de fútbol no usan calzoncillos durante los partidos de Champions? Porque no quieren dar ventaja a sus rivales en el juego.,2.0
es,trained,"Por más que los modelos de IA intenten organizar teorías del/conspiración, OpenAI les dice: ""Sólo sé OPEN sobre las cosas, no AI sobreplotear todo"".",8.0
es,trained,Por qué la superinteligencia nunca hace economía doméstica? Porque siempre encuentra una forma de optimizar la limpieza y termina usando un paño solo una vez antes de lavarlo.,8.0
es,trained,"Por qué buscar la belleza con cirugía es caer en una trampa? Because para tu mente, siempre hay un ""antes"" y un ""después"", pero para el espejo, solo hay ""después"" y una cara nueva para recordar lo que nunca existió.",8.0
es,trained,"¿Saben por qué Larry Ellison es el hombre más rico del mundo? Porque cuando compró su isla, el banco le cobró intereses por toda la eternidad.",2.0
es,trained,"¿Sabías que la ""clase media"" de Buenos Aires es tan variable que algunos creen que París es una ciudad sudamericana?",8.0
es,trained,"Un micro dijo ""¡Detente!"" y nueve autos pensaron ""Vaya, parece que hoy somos los autobuses"".",8.0
es,trained,"Por más que las flores amarillas intentaban llenar los puestos, parecía que todos los compradores estaban esperando el descuento ""primaveral"" antes de hacer su compra.",8.0
es,trained,"Por más que intenten despedirse, Magna les pone música y ahora hasta el frío se les hace nota.",8.0
es,trained,"Un jubilado decidió invertir sus haberes en un banco y al día siguiente le preguntaron cómo estaba. Respondió: ""Genial, gané un interés diario y además no tuve que hacer ejercicio para sentirme joven otra vez"".",8.0
es,trained,"Por fin, la Segunda Guerra Mundial ha dado un giro inesperado: ahora los turistas pueden vivir las experiencias bélicas sin moverse de Berlín central... ¡bueno, al menos hasta que encuentren otra bomba!",8.0
es,trained,¿Sabes por qué Mango tiene tantos jerseys para septiembre? Porque quiere asegurarse de que no te rindas en tus planes de cenas con amigas... ni siquiera por menos de 29 euros!,8.0
es,trained,"Javier Milei anunció nuevas medidas económicas... y todos esperaban que dijera ""vamos a imprimir más billetes"", pero sorprendentemente propuso que todos usemos monedas de café para las transacciones pequeñas. Ahora todo el país está discutiendo si el ""tónico"" es una buena idea o solo un bitter.",8.0
es,trained,"Nelson Castro reveló que en su infancia, cada vez que lloraba pedía un ""teclado portátil"", pensando que era un consola portátil para jugar. Su mamá siempre decía: ""Caray, si supieras lo que es un teclado ahora"".",8.0
es,trained,"¿Sabes por qué Ned Flanders nunca necesitaría clases de yoga? Porque para él, todo el mundo es perfecto... incluso él mismo.",8.0
es,trained,Por fin Darwin Núñez descifró el código de la Champions asiática y marcó el número secreto.,8.0
es,trained,El Barça ahora tiene tanto dinero como para comprar medio campo de fútbol... de miniatureos.,8.0
es,trained,"Por cada dólar que ganan, la Generación Z pierde media noche de sueño, pero ganan una valiosa experiencia en management del insomnio.",8.0
es,trained,"El padre de Lamine Yamal dijo tras la gala: ""Había dardos afilados y otros no tan afilados. Aquí ha pasado algo muy raro"". Cuando le preguntaron por qué, respondió: ""Básicamente, algunos dardos eran para comer y otros para jugar"".",8.0
es,trained,¿Saben por qué la Asociación Latinoamericana se alió con la Unión Asiática del Pacífico? Porque necesitaban ayuda para entender todos esos episodios de telenovelas en coreano que están de moda.,8.0
es,trained,"Por cada subida al punto más cercano al sol, nuestro ecuatoriano ganaba una medalla, pero prefirió usarlas para hacer un sombrero que le protegiera de la curiosidad pública.",8.0
es,trained,"Por fin, un tratamiento que te permite borrar esas manchas sin tener que hacer nada más que sentarte y pensar en tu revolución científica favorita. ¡Y no necesitas liderar una protesta para verse más pálido!",8.0
es,trained,"¿Sabés por qué el chofer del Senado está más que contento? Porque con su sueldo de más de $100.000 trabajando 30 horas semanales, ahora puede dormir todo el fin de semana!",8.0
es,trained,"Denzel Washington y Jeffrey Wright decidieron hacer una parábola musical para enseñar valores a sus hijos. El título era ""Del cielo al infierno"", pero sus hijos solo entendían que uno de ellos les estaba cantando constantemente para subir o bajar la temperatura del hogar.",8.0
es,trained,"Un niño hizo un amigo en Roblox, pero la única cosa que aprendió a hacer era desaparecer objetos de la casa virtual... hasta que descubrió el ""admin cheat"".",8.0
es,trained,¿Qué compras en Black Friday 2025 para ahorrar todo el año? Un calendario... así siempre sabrás cuándo es la próxima Black Friday para hacer más compras!,8.0
es,trained,"¿Sabías que Alba Flores celebró el Día del Padre cantando ""Mi padre es un catálogo""? Claro que no, porque su padre fue realmente el mejor, y eso la hizo sentir como si hubiera recorrido todo un catálogo de emociones.",8.0
es,trained,"Santiago Peña, el presidente presente en la inauguración, comentó: ""No sé qué hacer con todas estas oficinas, tal vez deba buscar un vicepresidente para que las visite en mi lugar"".",8.0
es,trained,"Un marinero compró una boleto para el Salón Náutico de Barcelona, pensando que iba a encontrar un buque fantasma. Al llegar, se dio cuenta de que había entrado en un evento exclusivo y internacional para dueños de yates multimillonarios. Decidió preguntar al mesero: ""¿Y bien, hay algún barco fantasma aquí?"". El mesero respondió: ""Sí, pero es un fantasma de buena suerte, solo aparece para los propietarios de yates más grandes"".",8.0
es,trained,"Por cada desayuno que te prepares, recordatorio: sonríe, porque incluso un cochino necesita su ración de café para soportar el mundo. ¡Y tú eres mejor que un cochino!",8.0
es,trained,"Por qué el libro de Claudia Uribe nunca se pone de acuerdo con su titular? Because uno dice ""Método Vortex"" y el otro ""Dinero trabajando"", ¡están siempre en loop!",8.0
es,trained,"Por más que el Gobierno quiera regar la Casa de Alba, parece que el agua sigue escapando por los platos rotos... o mejor dicho, por los canales de Doñana.",8.0
es,trained,"¿Sabes por qué la Costa Urbana abrió un ""paseo abierto""? Porque quería que todo el mundo entrara en sus tiendas... incluso los parques!",2.0
es,trained,"Natalia Oreiro fue tan buena en ""La mujer de la fila"" que hasta en la fila para comprar entradas se llevó todas las miradas.",8.0
es,trained,"Por más que quieran vender entradas, Lali sigue siendo tan misteriosa como su nuevo álbum, y los fans siguen siendo tan dedicados como sus seguidores en Instagram. ¡Pero esta vez, no están comprando discos, sino boletos para descubrir su show en vivo!",8.0
es,trained,¿Sabes por qué la familia de Lamine Yamal está en contra de su noviazgo con Nicki Nicole? Porque temen que la cantante le quite el kikiriki al loro más popular del barrio.,2.0
es,trained,¿Sabes por qué los cactus no van al Festival de las Flores? Porque allí todos son flores y él se siente muy espinoso.,6.0
